path,hour,ip,country,region,city,isLogged,cookieEnabled,productId,id
/admin,17,176.120.103.102,UA,Lviv,Lviv,true,True,,188588e06eb7
/admin,17,176.120.103.102,UA,Lviv,Lviv,true,True,,188588f89360
/admin,17,176.120.103.102,UA,Lviv,Lviv,true,True,,188589183ef9
/admin,20,176.120.103.102,UA,Lviv,Lviv,true,True,,188591e75938
/,20,176.120.103.102,UA,Lviv,Lviv,true,True,,188591e79732
/admin,20,176.120.103.102,UA,Lviv,Lviv,true,True,,188591e987cf
/admin/create,20,176.120.103.102,UA,Lviv,Lviv,true,True,,188591ee850b
/admin,20,176.120.103.102,UA,Lviv,Lviv,true,True,,188591f86d1f
/admin,20,176.120.103.102,UA,Lviv,Lviv,true,True,,188591faf1c2
/admin,20,176.120.103.102,UA,Lviv,Lviv,true,True,,18859204e6cb
/admin,20,176.120.103.102,UA,Lviv,Lviv,true,True,,1885921754b6
/user,20,176.120.103.102,UA,Lviv,Lviv,true,True,,1885926143d4
/,20,176.120.103.102,UA,Lviv,Lviv,true,True,,1885926c9b41
/product/,20,176.120.103.102,UA,Lviv,Lviv,true,True,2,1885926d9518
/product/,20,176.120.103.102,UA,Lviv,Lviv,true,True,2,18859270e37a
/catalog,20,176.120.103.102,UA,Lviv,Lviv,true,True,,18859275e250
/,20,176.120.103.102,UA,Lviv,Lviv,true,True,,1885927715a9
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188615fd2731
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188615fd5200
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18861602a4ac
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1886161fe69c
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18861627b893
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1886167f595c
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18861805cf7e
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188618067abd
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1886182eca93
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1886189cdda9
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188618aa697a
/admin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188618b65461
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885705cd37
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885759d255
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888578cd37a
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857bb1015
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857bd94ed
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857be87cc
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857c162da
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857d5d0b4
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857da2419
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188857ee1dc8
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888580ed105
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858277f0f
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885827efaa
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888582bd3fe
/user,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888582d1088
/user,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888582d7cd5
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,18885830712f
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188858313c74
/accounts/signin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188858317d41
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858325efb
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885837450d
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888583b2d30
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885845e92a
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888585a0f1a
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888585e27db
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858612b4b
/accounts/signin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,18885863359e
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885863f0dd
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888586eb794
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858702291
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888587795c7
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858788739
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888587e9816
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888589e4ca9
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1888589fc058
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858bd3609
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858beb60d
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858cb62d9
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858ce9877
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858cf88a6
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858cfd212
/accounts/signin,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188858d3f33b
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858d4cae0
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858d62913
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188858d74e90
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18885947758e
/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188859b2ee80
/product/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,2,188859b5ddef
/product/,11,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,3,188859b72c03
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188955efb732
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188955f035df
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188955f3ac8f
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188955f5ea1d
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956068f7d
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889560cc8a3
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889562b8e7f
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18895640533e
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956496a2b
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889564d1d7f
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956520fce
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956554b38
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889565bf2ee
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889565e04e5
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18895661fa5b
/product/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,4,188956642dda
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18895665e6ee
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956689435
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889566bdbbe
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889566dbfce
/product/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,2,1889566e5806
/product/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,2,1889569f6ba3
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956b1ad45
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956b893ff
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188956e744b6
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956e7a7ae
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,,True,,188956eb03d6
/product/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,2,188956eb91f2
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188956f59a00
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889571807a3
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18895722e989
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889575252df
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889575d5619
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,18895787f435
/catalog,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188957888858
/product/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,4,18895788d3ee
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,1889579f7595
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188957a0cadc
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188957cc00bb
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188957cfddc9
/user,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188957e7e985
/,13,2a10:2f40:a:f68:8cf6:3b47:97f2:2dae,UA,Lviv,Lviv,true,True,,188957ecde6f
